user_id,cocktail_name,predicted_rating
11368,Horse’s Neck,2.362455276471425
11368,EL Diablo,2.362455276471425
11368,Bloody Mary,2.362455276471425
11678,Tequila Sunset,2.461223106914374
11678,Chi-Chi,2.461223106914374
11678,Sex on the Beach,2.461223106914374
11678,Horse’s Neck,2.461223106914374
11678,EL Diablo,2.461223106914374
1720,Tequila Sunset,2.3901384819829596
1720,Chi-Chi,2.3901384819829596
1720,Sex on the Beach,2.3901384819829596
1720,Horse’s Neck,2.3901384819829596
1720,EL Diablo,2.3901384819829596
18718,Tequila Sunset,2.760309629695633
18718,Chi-Chi,2.760309629695633
18718,Sex on the Beach,2.760309629695633
18718,Horse’s Neck,2.760309629695633
18718,EL Diablo,2.760309629695633
11825,Tequila Sunset,2.630638577082441
11825,Sex on the Beach,2.630638577082441
11825,Horse’s Neck,2.630638577082441
11825,EL Diablo,2.630638577082441
11825,Bloody Mary,2.630638577082441
1783,Tequila Sunset,2.4970359588309274
1783,Chi-Chi,2.4970359588309274
1783,Sex on the Beach,2.4970359588309274
1783,Horse’s Neck,2.4970359588309274
1783,EL Diablo,2.4970359588309274
14073,Tequila Sunset,2.4559420302956463
14073,Chi-Chi,2.4559420302956463
14073,Sex on the Beach,2.4559420302956463
14073,Horse’s Neck,2.4559420302956463
14073,Moscow Mule,2.4559420302956463
1107,Tequila Sunset,2.605746403862653
1107,Chi-Chi,2.605746403862653
1107,Sex on the Beach,2.605746403862653
1107,Horse’s Neck,2.605746403862653
1107,EL Diablo,2.605746403862653
18721,Tequila Sunset,2.4142044157603944
18721,Chi-Chi,2.4142044157603944
18721,Sex on the Beach,2.4142044157603944
18721,Horse’s Neck,2.4142044157603944
18721,EL Diablo,2.4142044157603944
17998,Tequila Sunset,2.3849843057834077
17998,Chi-Chi,2.3849843057834077
17998,Sex on the Beach,2.3849843057834077
17998,Horse’s Neck,2.3849843057834077
17998,EL Diablo,2.3849843057834077
9165,Tequila Sunset,2.6039588641822267
9165,Chi-Chi,2.6039588641822267
9165,Sex on the Beach,2.6039588641822267
9165,EL Diablo,2.6039588641822267
9165,Bloody Mary,2.6039588641822267
5536,Tequila Sunset,2.486518030781861
5536,Chi-Chi,2.486518030781861
5536,Sex on the Beach,2.486518030781861
5536,Horse’s Neck,2.486518030781861
5536,EL Diablo,2.486518030781861
7555,Tequila Sunset,2.5838680376200793
7555,Chi-Chi,2.5838680376200793
7555,Sex on the Beach,2.5838680376200793
7555,Horse’s Neck,2.5838680376200793
7555,Bloody Mary,2.5838680376200793
12778,Tequila Sunset,2.647337424088834
12778,Chi-Chi,2.647337424088834
12778,Horse’s Neck,2.647337424088834
12778,EL Diablo,2.647337424088834
12778,Bloody Mary,2.647337424088834
2365,Tequila Sunset,2.441839647621331
2365,Chi-Chi,2.441839647621331
2365,Sex on the Beach,2.441839647621331
2365,Horse’s Neck,2.441839647621331
2365,EL Diablo,2.441839647621331
5131,Tequila Sunset,2.456866280127832
5131,Chi-Chi,2.456866280127832
5131,Sex on the Beach,2.456866280127832
5131,Horse’s Neck,2.456866280127832
5131,EL Diablo,2.456866280127832
7374,Tequila Sunset,2.5198213879165796
7374,Chi-Chi,2.5198213879165796
7374,Sex on the Beach,2.5198213879165796
7374,Horse’s Neck,2.5198213879165796
7374,EL Diablo,2.5198213879165796
786,Tequila Sunset,2.565079060137865
786,Chi-Chi,2.565079060137865
786,Sex on the Beach,2.565079060137865
786,Horse’s Neck,2.565079060137865
786,EL Diablo,2.565079060137865
12498,Tequila Sunset,2.741333419655482
12498,Chi-Chi,2.741333419655482
12498,Sex on the Beach,2.741333419655482
12498,EL Diablo,2.741333419655482
12498,Bloody Mary,2.741333419655482
19529,Tequila Sunset,2.362718292191799
19529,Chi-Chi,2.362718292191799
19529,Sex on the Beach,2.362718292191799
19529,Horse’s Neck,2.362718292191799
19529,EL Diablo,2.362718292191799
12812,Chi-Chi,2.5254421222621217
12812,Sex on the Beach,2.5254421222621217
12812,Horse’s Neck,2.5254421222621217
12812,Bloody Mary,2.5254421222621217
12812,Moscow Mule,2.5254421222621217
18936,Tequila Sunset,2.3867418894906107
18936,Chi-Chi,2.3867418894906107
18936,Sex on the Beach,2.3867418894906107
18936,Horse’s Neck,2.3867418894906107
18936,EL Diablo,2.3867418894906107
12097,Tequila Sunset,2.6518069966930664
12097,Chi-Chi,2.6518069966930664
12097,Horse’s Neck,2.6518069966930664
12097,EL Diablo,2.6518069966930664
12097,Bloody Mary,2.6518069966930664
17802,Tequila Sunset,2.4912194511507257
17802,Chi-Chi,2.4912194511507257
17802,Sex on the Beach,2.4912194511507257
17802,Horse’s Neck,2.4912194511507257
17802,EL Diablo,2.4912194511507257
14357,Tequila Sunset,2.6279509622358526
14357,Chi-Chi,2.6279509622358526
14357,Sex on the Beach,2.6279509622358526
14357,Horse’s Neck,2.6279509622358526
14357,EL Diablo,2.6279509622358526
12345,Tequila Sunset,2.573545990781193
12345,Sex on the Beach,2.573545990781193
12345,Horse’s Neck,2.573545990781193
12345,EL Diablo,2.573545990781193
12345,Bloody Mary,2.573545990781193
19060,Tequila Sunset,2.294067090549998
19060,Chi-Chi,2.294067090549998
19060,Sex on the Beach,2.294067090549998
19060,Horse’s Neck,2.294067090549998
19060,Bloody Mary,2.294067090549998
16590,Chi-Chi,2.699252715572544
16590,Sex on the Beach,2.699252715572544
16590,Horse’s Neck,2.699252715572544
16590,EL Diablo,2.699252715572544
16590,Bloody Mary,2.699252715572544
6798,Tequila Sunset,2.5259689277491844
6798,Chi-Chi,2.5259689277491844
6798,Sex on the Beach,2.5259689277491844
6798,Horse’s Neck,2.5259689277491844
6798,EL Diablo,2.5259689277491844
11125,Tequila Sunset,2.3205053238405435
11125,Chi-Chi,2.3205053238405435
11125,Sex on the Beach,2.3205053238405435
11125,Horse’s Neck,2.3205053238405435
11125,EL Diablo,2.3205053238405435
3696,Tequila Sunset,2.3879214195770184
3696,Chi-Chi,2.3879214195770184
3696,Sex on the Beach,2.3879214195770184
3696,Horse’s Neck,2.3879214195770184
3696,EL Diablo,2.3879214195770184
5225,Tequila Sunset,2.555188433211518
5225,Chi-Chi,2.555188433211518
5225,Sex on the Beach,2.555188433211518
5225,Horse’s Neck,2.555188433211518
5225,EL Diablo,2.555188433211518
294,Tequila Sunset,2.500187152019532
294,Chi-Chi,2.500187152019532
294,Sex on the Beach,2.500187152019532
294,Horse’s Neck,2.500187152019532
294,EL Diablo,2.500187152019532
14424,Tequila Sunset,2.5214429052067775
14424,Chi-Chi,2.5214429052067775
14424,Sex on the Beach,2.5214429052067775
14424,Horse’s Neck,2.5214429052067775
14424,EL Diablo,2.5214429052067775
11554,Tequila Sunset,2.82381346888228
11554,Chi-Chi,2.82381346888228
11554,Sex on the Beach,2.82381346888228
11554,Horse’s Neck,2.82381346888228
11554,EL Diablo,2.82381346888228
17377,Tequila Sunset,2.699639219974762
17377,Chi-Chi,2.699639219974762
17377,Sex on the Beach,2.699639219974762
17377,EL Diablo,2.699639219974762
17377,Bloody Mary,2.699639219974762
9506,Tequila Sunset,2.691143393365133
9506,Chi-Chi,2.691143393365133
9506,Sex on the Beach,2.691143393365133
9506,Horse’s Neck,2.691143393365133
9506,EL Diablo,2.691143393365133
13330,Tequila Sunset,2.510927723787225
13330,Chi-Chi,2.510927723787225
13330,Sex on the Beach,2.510927723787225
13330,Horse’s Neck,2.510927723787225
13330,EL Diablo,2.510927723787225
15331,Tequila Sunset,2.5662442341296052
15331,Chi-Chi,2.5662442341296052
15331,Sex on the Beach,2.5662442341296052
15331,Horse’s Neck,2.5662442341296052
15331,EL Diablo,2.5662442341296052
2481,Tequila Sunset,2.654095464027842
2481,Chi-Chi,2.654095464027842
2481,Sex on the Beach,2.654095464027842
2481,Horse’s Neck,2.654095464027842
2481,Bloody Mary,2.654095464027842
8838,Tequila Sunset,2.5251097292840927
8838,Chi-Chi,2.5251097292840927
8838,Sex on the Beach,2.5251097292840927
8838,Horse’s Neck,2.5251097292840927
8838,EL Diablo,2.5251097292840927
10271,Tequila Sunset,2.65762632216703
10271,Chi-Chi,2.65762632216703
10271,Sex on the Beach,2.65762632216703
10271,Horse’s Neck,2.65762632216703
10271,EL Diablo,2.65762632216703
19842,Tequila Sunset,2.356116325091
19842,Chi-Chi,2.356116325091
19842,Sex on the Beach,2.356116325091
19842,EL Diablo,2.356116325091
19842,Bloody Mary,2.356116325091
17562,Tequila Sunset,2.3058417193693943
17562,Chi-Chi,2.3058417193693943
17562,Sex on the Beach,2.3058417193693943
17562,Horse’s Neck,2.3058417193693943
17562,EL Diablo,2.3058417193693943
10496,Tequila Sunset,2.447353471769122
10496,Sex on the Beach,2.447353471769122
10496,Horse’s Neck,2.447353471769122
10496,EL Diablo,2.447353471769122
10496,Bloody Mary,2.447353471769122
4299,Tequila Sunset,2.565244680542647
4299,Sex on the Beach,2.565244680542647
4299,Horse’s Neck,2.565244680542647
4299,EL Diablo,2.565244680542647
4299,Bloody Mary,2.565244680542647
7323,Tequila Sunset,2.604009668210819
7323,Chi-Chi,2.604009668210819
7323,Sex on the Beach,2.604009668210819
7323,EL Diablo,2.604009668210819
7323,Bloody Mary,2.604009668210819
19881,Tequila Sunset,2.3970775581297556
19881,Chi-Chi,2.3970775581297556
19881,Sex on the Beach,2.3970775581297556
19881,EL Diablo,2.3970775581297556
19881,Bloody Mary,2.3970775581297556
8476,Tequila Sunset,2.1739454797847184
8476,Chi-Chi,2.1739454797847184
8476,Sex on the Beach,2.1739454797847184
8476,Horse’s Neck,2.1739454797847184
8476,EL Diablo,2.1739454797847184
2466,Tequila Sunset,2.485765406639378
2466,Chi-Chi,2.485765406639378
2466,Horse’s Neck,2.485765406639378
2466,EL Diablo,2.485765406639378
2466,Bloody Mary,2.485765406639378
13413,Tequila Sunset,2.1674995300226265
13413,Chi-Chi,2.1674995300226265
13413,Sex on the Beach,2.1674995300226265
13413,Horse’s Neck,2.1674995300226265
13413,EL Diablo,2.1674995300226265
11647,Tequila Sunset,2.7456615026515316
11647,Chi-Chi,2.7456615026515316
11647,EL Diablo,2.7456615026515316
11647,Bloody Mary,2.7456615026515316
11647,Moscow Mule,2.7456615026515316
17826,Tequila Sunset,2.8350045093793
17826,Chi-Chi,2.8350045093793
17826,Sex on the Beach,2.8350045093793
17826,Horse’s Neck,2.8350045093793
17826,EL Diablo,2.8350045093793
8097,Tequila Sunset,2.2333021181988886
8097,Chi-Chi,2.2333021181988886
8097,Sex on the Beach,2.2333021181988886
8097,Horse’s Neck,2.2333021181988886
8097,EL Diablo,2.2333021181988886
16261,Tequila Sunset,2.6725541214704154
16261,Chi-Chi,2.6725541214704154
16261,Sex on the Beach,2.6725541214704154
16261,Horse’s Neck,2.6725541214704154
16261,EL Diablo,2.6725541214704154
19345,Chi-Chi,2.611468913661074
19345,Sex on the Beach,2.611468913661074
19345,Horse’s Neck,2.611468913661074
19345,Bloody Mary,2.611468913661074
19345,Cuba Libre,2.611468913661074
499,Chi-Chi,2.3935844537899973
499,Sex on the Beach,2.3935844537899973
499,Horse’s Neck,2.3935844537899973
499,EL Diablo,2.3935844537899973
499,Bloody Mary,2.3935844537899973
9945,Tequila Sunset,2.657834799120339
9945,Sex on the Beach,2.657834799120339
9945,EL Diablo,2.657834799120339
9945,Bloody Mary,2.657834799120339
9945,Moscow Mule,2.657834799120339
13729,Tequila Sunset,2.3902465002554507
13729,Chi-Chi,2.3902465002554507
13729,Sex on the Beach,2.3902465002554507
13729,Horse’s Neck,2.3902465002554507
13729,EL Diablo,2.3902465002554507
11669,Tequila Sunset,2.3309405267352408
11669,Chi-Chi,2.3309405267352408
11669,Sex on the Beach,2.3309405267352408
11669,Horse’s Neck,2.3309405267352408
11669,EL Diablo,2.3309405267352408
4937,Tequila Sunset,2.530776376617359
4937,Chi-Chi,2.530776376617359
4937,Sex on the Beach,2.530776376617359
4937,Horse’s Neck,2.530776376617359
4937,EL Diablo,2.530776376617359
14901,Chi-Chi,2.6593356087995743
14901,Sex on the Beach,2.6593356087995743
14901,Horse’s Neck,2.6593356087995743
14901,EL Diablo,2.6593356087995743
14901,Bloody Mary,2.6593356087995743
8142,Tequila Sunset,2.223264393275611
8142,Chi-Chi,2.223264393275611
8142,Horse’s Neck,2.223264393275611
8142,EL Diablo,2.223264393275611
8142,Bloody Mary,2.223264393275611
17127,Tequila Sunset,2.6920386578813025
17127,Sex on the Beach,2.6920386578813025
17127,Horse’s Neck,2.6920386578813025
17127,EL Diablo,2.6920386578813025
17127,Bloody Mary,2.6920386578813025
2135,Chi-Chi,2.511713572023405
2135,Sex on the Beach,2.511713572023405
2135,Horse’s Neck,2.511713572023405
2135,EL Diablo,2.511713572023405
2135,Bloody Mary,2.511713572023405
13888,Tequila Sunset,2.3983633396634465
13888,Chi-Chi,2.3983633396634465
13888,Sex on the Beach,2.3983633396634465
13888,EL Diablo,2.3983633396634465
13888,Bloody Mary,2.3983633396634465
16416,Tequila Sunset,2.6375213009336047
16416,Chi-Chi,2.6375213009336047
16416,Sex on the Beach,2.6375213009336047
16416,Horse’s Neck,2.6375213009336047
16416,EL Diablo,2.6375213009336047
6909,Tequila Sunset,2.6940774054948586
6909,Chi-Chi,2.6940774054948586
6909,Sex on the Beach,2.6940774054948586
6909,Horse’s Neck,2.6940774054948586
6909,Bloody Mary,2.6940774054948586
7276,Tequila Sunset,2.6317032981366024
7276,Chi-Chi,2.6317032981366024
7276,Sex on the Beach,2.6317032981366024
7276,Horse’s Neck,2.6317032981366024
7276,Bloody Mary,2.6317032981366024
16451,Tequila Sunset,2.683875358860797
16451,Chi-Chi,2.683875358860797
16451,Sex on the Beach,2.683875358860797
16451,Horse’s Neck,2.683875358860797
16451,EL Diablo,2.683875358860797
7496,Tequila Sunset,2.5624938181901125
7496,Sex on the Beach,2.5624938181901125
7496,Horse’s Neck,2.5624938181901125
7496,EL Diablo,2.5624938181901125
7496,Bloody Mary,2.5624938181901125
13314,Tequila Sunset,2.285196605877253
13314,Chi-Chi,2.285196605877253
13314,Sex on the Beach,2.285196605877253
13314,Horse’s Neck,2.285196605877253
13314,EL Diablo,2.285196605877253
3855,Tequila Sunset,2.5361135832966304
3855,Chi-Chi,2.5361135832966304
3855,Horse’s Neck,2.5361135832966304
3855,EL Diablo,2.5361135832966304
3855,Moscow Mule,2.5361135832966304
13857,Tequila Sunset,2.5056262537877734
13857,Chi-Chi,2.5056262537877734
13857,Sex on the Beach,2.5056262537877734
13857,Horse’s Neck,2.5056262537877734
13857,EL Diablo,2.5056262537877734
16589,Tequila Sunset,2.637703409473664
16589,Chi-Chi,2.637703409473664
16589,Sex on the Beach,2.637703409473664
16589,Horse’s Neck,2.637703409473664
16589,EL Diablo,2.637703409473664
13926,Tequila Sunset,2.509679402200855
13926,Chi-Chi,2.509679402200855
13926,Sex on the Beach,2.509679402200855
13926,Horse’s Neck,2.509679402200855
13926,EL Diablo,2.509679402200855
5829,Chi-Chi,2.5257128220081833
5829,Horse’s Neck,2.5257128220081833
5829,EL Diablo,2.5257128220081833
5829,Bloody Mary,2.5257128220081833
5829,Cuba Libre,2.5257128220081833
9258,Tequila Sunset,2.481807309369997
9258,Chi-Chi,2.481807309369997
9258,Sex on the Beach,2.481807309369997
9258,Horse’s Neck,2.481807309369997
9258,EL Diablo,2.481807309369997
18587,Tequila Sunset,2.4576817201475074
18587,Sex on the Beach,2.4576817201475074
18587,EL Diablo,2.4576817201475074
18587,Bloody Mary,2.4576817201475074
18587,Moscow Mule,2.4576817201475074
1294,Tequila Sunset,2.373883975180232
1294,Chi-Chi,2.373883975180232
1294,Sex on the Beach,2.373883975180232
1294,Horse’s Neck,2.373883975180232
1294,EL Diablo,2.373883975180232
13527,Tequila Sunset,2.6238701845716217
13527,Chi-Chi,2.6238701845716217
13527,Sex on the Beach,2.6238701845716217
13527,Bloody Mary,2.6238701845716217
13527,Cuba Libre,2.6238701845716217
9498,Tequila Sunset,2.5320501412800396
9498,Chi-Chi,2.5320501412800396
9498,Sex on the Beach,2.5320501412800396
9498,Horse’s Neck,2.5320501412800396
9498,Bloody Mary,2.5320501412800396
19264,Tequila Sunset,2.238554486575575
19264,Chi-Chi,2.238554486575575
19264,Sex on the Beach,2.238554486575575
19264,Horse’s Neck,2.238554486575575
19264,EL Diablo,2.238554486575575
7956,Tequila Sunset,2.5111912534668597
7956,Chi-Chi,2.5111912534668597
7956,Sex on the Beach,2.5111912534668597
7956,Horse’s Neck,2.5111912534668597
7956,Bloody Mary,2.5111912534668597
595,Tequila Sunset,2.5284432869852718
595,Chi-Chi,2.5284432869852718
595,Sex on the Beach,2.5284432869852718
595,Horse’s Neck,2.5284432869852718
595,EL Diablo,2.5284432869852718
4436,Tequila Sunset,2.671586836275667
4436,Chi-Chi,2.671586836275667
4436,Sex on the Beach,2.671586836275667
4436,Horse’s Neck,2.671586836275667
4436,EL Diablo,2.671586836275667
15199,Tequila Sunset,2.317689706101206
15199,Chi-Chi,2.317689706101206
15199,Sex on the Beach,2.317689706101206
15199,Horse’s Neck,2.317689706101206
15199,Bloody Mary,2.317689706101206
3402,Tequila Sunset,2.498052394782832
3402,Sex on the Beach,2.498052394782832
3402,Horse’s Neck,2.498052394782832
3402,EL Diablo,2.498052394782832
3402,Bloody Mary,2.498052394782832
4626,Tequila Sunset,2.542234793693793
4626,Chi-Chi,2.542234793693793
4626,Sex on the Beach,2.542234793693793
4626,Horse’s Neck,2.542234793693793
4626,EL Diablo,2.542234793693793
12763,Tequila Sunset,2.7279843905211405
12763,Chi-Chi,2.7279843905211405
12763,Sex on the Beach,2.7279843905211405
12763,Horse’s Neck,2.7279843905211405
12763,EL Diablo,2.7279843905211405
19703,Tequila Sunset,2.911787919082217
19703,Chi-Chi,2.911787919082217
19703,Sex on the Beach,2.911787919082217
19703,Horse’s Neck,2.911787919082217
19703,EL Diablo,2.911787919082217
3099,Tequila Sunset,2.4214516101576598
3099,Sex on the Beach,2.4214516101576598
3099,EL Diablo,2.4214516101576598
3099,Bloody Mary,2.4214516101576598
3099,Moscow Mule,2.4214516101576598
6934,Tequila Sunset,2.705202127040266
6934,Chi-Chi,2.705202127040266
6934,Sex on the Beach,2.705202127040266
6934,Horse’s Neck,2.705202127040266
6934,EL Diablo,2.705202127040266
1519,Tequila Sunset,2.435681654856659
1519,Chi-Chi,2.435681654856659
1519,Sex on the Beach,2.435681654856659
1519,Horse’s Neck,2.435681654856659
1519,EL Diablo,2.435681654856659
4184,Tequila Sunset,2.928359495703458
4184,Chi-Chi,2.928359495703458
4184,Sex on the Beach,2.928359495703458
4184,Horse’s Neck,2.928359495703458
4184,EL Diablo,2.928359495703458
18221,Tequila Sunset,2.3360266365900677
18221,Chi-Chi,2.3360266365900677
18221,Sex on the Beach,2.3360266365900677
18221,Horse’s Neck,2.3360266365900677
18221,EL Diablo,2.3360266365900677
8514,Tequila Sunset,2.6443032134441853
8514,Chi-Chi,2.6443032134441853
8514,Sex on the Beach,2.6443032134441853
8514,Horse’s Neck,2.6443032134441853
8514,EL Diablo,2.6443032134441853
13557,Tequila Sunset,2.4948553511292504
13557,Chi-Chi,2.4948553511292504
13557,Horse’s Neck,2.4948553511292504
13557,EL Diablo,2.4948553511292504
13557,Bloody Mary,2.4948553511292504
14862,Tequila Sunset,2.674243097886767
14862,Chi-Chi,2.674243097886767
14862,Sex on the Beach,2.674243097886767
14862,EL Diablo,2.674243097886767
14862,Bloody Mary,2.674243097886767
3630,Tequila Sunset,2.731575229044812
3630,Chi-Chi,2.731575229044812
3630,EL Diablo,2.731575229044812
3630,Bloody Mary,2.731575229044812
3630,Moscow Mule,2.731575229044812
19813,Tequila Sunset,2.7533370989249266
19813,Chi-Chi,2.7533370989249266
19813,Sex on the Beach,2.7533370989249266
19813,Horse’s Neck,2.7533370989249266
19813,EL Diablo,2.7533370989249266
4351,Tequila Sunset,2.6093954763408096
4351,Chi-Chi,2.6093954763408096
4351,Sex on the Beach,2.6093954763408096
4351,Horse’s Neck,2.6093954763408096
4351,EL Diablo,2.6093954763408096
17624,Chi-Chi,2.452983702996953
17624,Sex on the Beach,2.452983702996953
17624,Horse’s Neck,2.452983702996953
17624,EL Diablo,2.452983702996953
17624,Bloody Mary,2.452983702996953
19050,Tequila Sunset,2.6015143977445208
19050,Chi-Chi,2.6015143977445208
19050,Sex on the Beach,2.6015143977445208
19050,Horse’s Neck,2.6015143977445208
19050,EL Diablo,2.6015143977445208
4770,Tequila Sunset,2.722206934578604
4770,Chi-Chi,2.722206934578604
4770,Horse’s Neck,2.722206934578604
4770,EL Diablo,2.722206934578604
4770,Bloody Mary,2.722206934578604
17285,Tequila Sunset,2.4131422775206963
17285,Chi-Chi,2.4131422775206963
17285,Sex on the Beach,2.4131422775206963
17285,Horse’s Neck,2.4131422775206963
17285,EL Diablo,2.4131422775206963
11875,Tequila Sunset,2.6097163544682864
11875,Chi-Chi,2.6097163544682864
11875,Sex on the Beach,2.6097163544682864
11875,Horse’s Neck,2.6097163544682864
11875,EL Diablo,2.6097163544682864
8553,Tequila Sunset,2.45358533184053
8553,Chi-Chi,2.45358533184053
8553,Sex on the Beach,2.45358533184053
8553,EL Diablo,2.45358533184053
8553,Bloody Mary,2.45358533184053
17504,Tequila Sunset,2.292219141213699
17504,Chi-Chi,2.292219141213699
17504,Sex on the Beach,2.292219141213699
17504,Horse’s Neck,2.292219141213699
17504,EL Diablo,2.292219141213699
1125,Chi-Chi,2.5394358578986047
1125,Sex on the Beach,2.5394358578986047
1125,Horse’s Neck,2.5394358578986047
1125,EL Diablo,2.5394358578986047
1125,Bloody Mary,2.5394358578986047
4507,Tequila Sunset,2.5381852885496845
4507,Chi-Chi,2.5381852885496845
4507,Sex on the Beach,2.5381852885496845
4507,Horse’s Neck,2.5381852885496845
4507,EL Diablo,2.5381852885496845
1815,Tequila Sunset,2.335766938131477
1815,Chi-Chi,2.335766938131477
1815,Sex on the Beach,2.335766938131477
1815,Horse’s Neck,2.335766938131477
1815,EL Diablo,2.335766938131477
864,Tequila Sunset,2.5601834322815957
864,Chi-Chi,2.5601834322815957
864,Sex on the Beach,2.5601834322815957
864,Horse’s Neck,2.5601834322815957
864,EL Diablo,2.5601834322815957
3322,Tequila Sunset,2.5784335679977213
3322,Chi-Chi,2.5784335679977213
3322,Sex on the Beach,2.5784335679977213
3322,Horse’s Neck,2.5784335679977213
3322,Moscow Mule,2.5784335679977213
15584,Tequila Sunset,2.580551489279583
15584,Chi-Chi,2.580551489279583
15584,Sex on the Beach,2.580551489279583
15584,Horse’s Neck,2.580551489279583
15584,EL Diablo,2.580551489279583
9538,Tequila Sunset,2.5707885419986094
9538,Chi-Chi,2.5707885419986094
9538,Sex on the Beach,2.5707885419986094
9538,EL Diablo,2.5707885419986094
9538,Moscow Mule,2.5707885419986094
3628,Tequila Sunset,2.5012609233092853
3628,Sex on the Beach,2.5012609233092853
3628,Horse’s Neck,2.5012609233092853
3628,EL Diablo,2.5012609233092853
3628,Bloody Mary,2.5012609233092853
18243,Tequila Sunset,2.3015274771797354
18243,Chi-Chi,2.3015274771797354
18243,Sex on the Beach,2.3015274771797354
18243,Horse’s Neck,2.3015274771797354
18243,EL Diablo,2.3015274771797354
13947,Tequila Sunset,2.4476404685725983
13947,Chi-Chi,2.4476404685725983
13947,Sex on the Beach,2.4476404685725983
13947,Horse’s Neck,2.4476404685725983
13947,EL Diablo,2.4476404685725983
10434,Tequila Sunset,2.852577362671955
10434,Chi-Chi,2.852577362671955
10434,Sex on the Beach,2.852577362671955
10434,Horse’s Neck,2.852577362671955
10434,EL Diablo,2.852577362671955
6372,Tequila Sunset,2.7183673039385545
6372,Chi-Chi,2.7183673039385545
6372,Sex on the Beach,2.7183673039385545
6372,Horse’s Neck,2.7183673039385545
6372,EL Diablo,2.7183673039385545
17531,Tequila Sunset,2.365024002467894
17531,Chi-Chi,2.365024002467894
17531,Sex on the Beach,2.365024002467894
17531,Horse’s Neck,2.365024002467894
17531,Bloody Mary,2.365024002467894
17489,Tequila Sunset,2.4849438920689386
17489,Chi-Chi,2.4849438920689386
17489,Sex on the Beach,2.4849438920689386
