user_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
11,0.0,0.10314212462587934,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6509445549041194,0.0,0.0,1.0,0.0,0.0,0.3713906763541037,0.0,0.4642383454426297,0.0,0.0,0.0,0.0,0.0,0.7001400420140048,0.0,0.0,0.0,0.0,0.0,0.3696106354772864,0.0,0.0,0.0,0.0,0.4685212856658182,0.7001400420140048,0.0,0.0,0.1690308509457033
12,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642383454426297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3696106354772864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.5171430023650758,0.0,0.0,0.0,0.5279636773484547,0.0,0.0,0.0,0.6246950475544243,0.6125638918316889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7808688094430304,0.0,0.5521576303742327,0.45083481733371616,0.0,0.5521576303742327,0.36250924410358853,0.0,0.0,0.0,0.9938837346736189,0.0,0.0,0.8008943369713103,0.7808688094430304,0.0,0.315518645928133,0.0,0.2308939335061044,0.3609567348535083,0.0,0.0,0.0,0.0,0.5467175210508692,0.6246950475544243,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3606678538669729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08747480336813908,0.0,0.0,0.0,0.0,0.0,0.35788559693446187,0.0,0.0,0.0,0.44172610429938614,0.0,0.0,0.0,0.7808688094430304,0.31677820640907284
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565685424949238,0.0,0.9284766908852594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40406101782088427,0.0,0.0,0.09245003270420485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642383454426297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3696106354772864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642383454426297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3696106354772864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.34487885025032367,0.38941086555745774,0.0,0.0,0.0,0.0,0.4602873089491617,0.0,0.0,0.0,0.6509445549041194,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.6509445549041194,0.0,0.0,0.2417547385148619,0.0,0.30219342314357744,0.0,0.0,0.39056673294247163,0.0,0.0,0.9115046960387156,0.22254605016040768,0.0,0.0,0.32877664924940125,0.0,0.4619443787492946,0.0,0.0,0.0,0.0,0.3049813797608418,0.4557523480193578,0.0,0.0,0.11002971203391539
19,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642383454426297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3696106354772864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.6622661785325219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7808688094430304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7071067811865475,0.5773502691896257,0.0,0.7071067811865475,0.4642383454426297,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.5698028822981898,1.0,0.0,0.40406101782088427,0.0,0.0,0.4622501635210242,0.0,0.0,0.0,0.0,0.14002800840280097,0.0,0.0,0.0
21,0.0,0.10314212462587934,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6509445549041194,0.0,0.0,1.0,0.0,0.0,0.3713906763541037,0.0,0.4642383454426297,0.0,0.0,0.0,0.0,0.0,0.7001400420140048,0.0,0.0,0.0,0.0,0.0,0.3696106354772864,0.0,0.0,0.0,0.0,0.4685212856658182,0.7001400420140048,0.0,0.0,0.1690308509457033
22,0.4682929057908469,0.17503798979747345,0.0,0.0,0.0,0.4242640687119285,0.0,0.26503566257963174,0.0,0.08320502943378437,0.0,0.0,0.5521576303742327,0.0,0.565685424949238,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.9999999999999999,0.40824829046386296,0.5252257314388903,0.4999999999999999,0.4464418717230567,0.29704426289300223,0.3,0.0,0.4999999999999999,0.0,0.0,0.4029114820126901,0.7071067811865475,0.0,0.6857142857142856,0.0,0.156812512046795,0.3791578612671557,0.0,0.0,0.0,0.26503566257963174,0.09901475429766741,0.0,0.0,0.0
23,0.3823595564509363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45083481733371616,0.3606678538669729,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.40824829046386296,0.9999999999999999,0.0,0.40824829046386296,0.2680281337094487,0.08084520834544431,0.0,0.0,0.40824829046386296,0.0,0.08084520834544431,0.3289758474798845,0.5773502691896257,0.0,0.2332847374079217,0.0,0.17071583991052797,0.48038446141526137,0.0,0.0,0.40824829046386296,0.0,0.08084520834544431,0.0,0.0,0.29277002188455997
24,0.0,0.03830602342540458,0.0,0.0,0.0,0.0,0.2626128657194451,0.0,0.0,0.0,0.3713906763541037,0.0,0.0,0.0,0.9284766908852594,0.0,0.0,0.2417547385148619,0.0,0.0,0.3713906763541037,0.5252257314388903,0.0,1.0000000000000002,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.26002548374617185,0.0,0.0,0.0,0.3751612367420645,0.0,0.1372699438975795,0.08583770043743413,0.0,0.0,0.0,0.17400443716972247,0.26002548374617185,0.0,0.0,0.06277648205743444
25,0.4682929057908469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5521576303742327,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.4999999999999999,0.40824829046386296,0.0,0.9999999999999998,0.3282660821493064,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.4029114820126901,0.7071067811865475,0.0,0.28571428571428564,0.0,0.0,0.32686022523030667,0.0,0.0,0.0,0.0,0.09901475429766741,0.0,0.0,0.0
26,0.30744935496455117,0.3160246932595878,0.2626128657194451,0.4642383454426297,0.06277648205743444,0.2785430072655778,0.6565321642986128,0.46401183245259325,0.0,0.05462677805469224,0.4642383454426297,0.4642383454426297,0.36250924410358853,0.0,0.0,0.4642383454426297,0.4642383454426297,0.30219342314357744,0.4642383454426297,0.4642383454426297,0.4642383454426297,0.4464418717230567,0.2680281337094487,0.1724137931034483,0.3282660821493064,1.0,0.4550445965558007,0.4595725150090289,0.0,0.3282660821493064,0.4642383454426297,0.32503185468271484,0.2645243473065531,0.4642383454426297,0.0,0.4877096077646838,0.0,0.44612731766713337,0.5579450528433217,0.4642383454426297,0.0,0.0,0.39150998363187556,0.39003822561925783,0.0,0.0,0.3923530128589653
27,0.0,0.2888557258759075,0.0,0.0,0.1183452670827877,0.7001400420140048,0.0,0.9840915378915646,0.0,0.13730875909527243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29704426289300223,0.08084520834544431,0.0,0.0,0.4550445965558007,0.9999999999999998,0.9901475429766741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6365234204850049,0.0,0.2587792058518903,0.37542222473396497,0.0,0.0,0.0,0.4373740168406954,0.0,0.0,0.0,0.0
28,0.0,0.29172998299578906,0.0,0.0,0.11952286093343935,0.7071067811865475,0.0,0.9938837346736189,0.0,0.1386750490563073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.4595725150090289,0.9901475429766741,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.0,0.2613541867446583,0.32686022523030667,0.0,0.0,0.0,0.44172610429938614,0.0,0.0,0.0,0.0
29,0.0,0.309426373877638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39056673294247163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5698028822981898,0.0,0.0,0.0,0.0,0.07392212709545729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.4682929057908469,0.0,0.0,0.0,0.5976143046671968,0.0,0.0,0.0,0.7071067811865475,0.6933752452815364,0.0,0.0,0.9938837346736189,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.4999999999999999,0.40824829046386296,0.0,0.4999999999999999,0.3282660821493064,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.8058229640253802,0.7071067811865475,0.0,0.28571428571428564,0.0,0.2613541867446583,0.32686022523030667,0.0,0.0,0.0,0.0,0.5940885257860045,0.7071067811865475,0.0,0.0
31,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642383454426297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3696106354772864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.37094325604977146,0.2888557258759075,0.0,0.0,0.0,0.0,0.49507377148833703,0.0,0.0,0.0,0.7001400420140048,0.0,0.0,0.08747480336813908,0.0,0.0,0.0,0.9115046960387156,0.0,0.0,0.7001400420140048,0.0,0.08084520834544431,0.26002548374617185,0.0,0.32503185468271484,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.35362412249166936,0.0,0.507207243469705,0.0,0.0,0.0,0.09901475429766741,0.3280305126305215,0.4901960784313724,0.0,0.0,0.18935242733246033
33,0.43773896575666865,0.17631203969455542,0.0,0.0,0.4815713303308872,0.0,0.0,0.0,0.5698028822981898,0.5587376953345928,0.0,0.0,0.8008943369713103,0.0,0.0,0.0,0.0,0.22254605016040768,0.0,0.5698028822981898,0.0,0.4029114820126901,0.3289758474798845,0.0,0.4029114820126901,0.2645243473065531,0.0,0.0,0.5698028822981898,0.8058229640253802,0.0,0.0,1.0,0.5698028822981898,0.0,0.23023513257868009,0.0,0.252726246507628,0.26339147551708914,0.0,0.11396057645963795,0.0,0.0,0.47873017674234675,0.5698028822981898,0.0,0.0
34,0.6622661785325219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7808688094430304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7071067811865475,0.5773502691896257,0.0,0.7071067811865475,0.4642383454426297,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.5698028822981898,1.0,0.0,0.40406101782088427,0.0,0.0,0.4622501635210242,0.0,0.0,0.0,0.0,0.14002800840280097,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.5351918923323965,0.32298676688819505,0.0,0.0,0.08537347209531383,0.40406101782088427,0.0,0.6468132241526726,0.0,0.07924288517503274,0.0,0.0,0.315518645928133,0.0,0.40406101782088427,0.0,0.0,0.32877664924940125,0.0,0.40406101782088427,0.0,0.6857142857142856,0.2332847374079217,0.3751612367420645,0.28571428571428564,0.4877096077646838,0.6365234204850049,0.6428571428571428,0.0,0.28571428571428564,0.0,0.35362412249166936,0.23023513257868009,0.40406101782088427,0.0,1.0,0.0,0.2986904991367524,0.45760431532242934,0.0,0.0,0.0,0.2524149167425064,0.05657985959866709,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.15665959878561245,0.45746911472938473,0.0,0.3696106354772864,0.3123780011665394,0.3696106354772864,0.5227083734893166,0.2308939335061044,0.3696106354772864,0.4349196560146415,0.3696106354772864,0.3696106354772864,0.2308939335061044,0.35788559693446187,0.0,0.3696106354772864,0.3696106354772864,0.4619443787492946,0.3696106354772864,0.0,0.3696106354772864,0.156812512046795,0.17071583991052797,0.1372699438975795,0.0,0.44612731766713337,0.2587792058518903,0.2613541867446583,0.07392212709545729,0.2613541867446583,0.3696106354772864,0.507207243469705,0.252726246507628,0.0,0.0,0.2986904991367524,0.0,0.9999999999999999,0.0,0.3696106354772864,0.0,0.20908334939572668,0.4040643836356827,0.5175584117037806,0.3696106354772864,0.22176638128637186,0.2124170407932468
39,0.30613264932110207,0.22885182707624918,0.32686022523030667,0.0,0.07813453848974922,0.0,0.0,0.3609567348535083,0.0,0.0,0.0,0.0,0.3609567348535083,0.0,0.09245003270420485,0.0,0.0,0.0,0.0,0.4622501635210242,0.0,0.3791578612671557,0.48038446141526137,0.08583770043743413,0.32686022523030667,0.5579450528433217,0.37542222473396497,0.32686022523030667,0.0,0.32686022523030667,0.0,0.0,0.26339147551708914,0.4622501635210242,0.0,0.45760431532242934,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0647279697817181,0.0,0.0,0.39067269244874614
40,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642383454426297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3696106354772864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.5298129428260175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11396057645963795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44172610429938614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40824829046386296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09901475429766741,0.0,0.0,0.0,0.0,0.0,0.20908334939572668,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.35856858280031806
43,0.0,0.3060537786281332,0.0,0.0,0.0,0.6246950475544243,0.3312945782245396,0.3902439024390244,0.0,0.12251277836633778,0.4685212856658182,0.0,0.0,0.0,0.0,0.0,0.0,0.3049813797608418,0.0,0.0,0.4685212856658182,0.26503566257963174,0.0,0.17400443716972247,0.0,0.39150998363187556,0.4373740168406954,0.44172610429938614,0.0,0.0,0.0,0.3280305126305215,0.0,0.0,0.0,0.2524149167425064,0.0,0.4040643836356827,0.0,0.0,0.0,0.0,1.0,0.3280305126305215,0.0,0.0,0.0791945516022682
44,0.09273581401244287,0.07221393146897688,0.0,0.0,0.5917263354139385,0.0,0.49507377148833703,0.0,0.7001400420140048,0.6865437954763621,0.7001400420140048,0.0,0.5467175210508692,0.0,0.0,0.0,0.0,0.4557523480193578,0.0,0.14002800840280097,0.7001400420140048,0.09901475429766741,0.08084520834544431,0.26002548374617185,0.09901475429766741,0.39003822561925783,0.0,0.0,0.0,0.5940885257860045,0.0,0.4901960784313724,0.47873017674234675,0.14002800840280097,0.0,0.05657985959866709,0.0,0.5175584117037806,0.0647279697817181,0.0,0.0,0.0,0.3280305126305215,0.9999999999999998,0.7001400420140048,0.0,0.1183452670827877
45,0.0,0.0,0.0,0.0,0.8451542547285166,0.0,0.0,0.0,1.0,0.9805806756909202,0.0,0.0,0.6246950475544243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.5698028822981898,0.0,0.0,0.0,0.0,0.3696106354772864,0.0,0.0,0.0,0.0,0.0,0.7001400420140048,1.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7808688094430304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22176638128637186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,0.0,0.36611822297106345,0.5976143046671968,0.0,0.0,0.0,0.11952286093343935,0.0,0.0,0.0,0.1690308509457033,0.0,0.0,0.31677820640907284,0.0,0.0,0.0,0.11002971203391539,0.0,0.0,0.1690308509457033,0.0,0.29277002188455997,0.06277648205743444,0.0,0.3923530128589653,0.0,0.0,0.0,0.0,0.0,0.18935242733246033,0.0,0.0,0.0,0.0,0.0,0.2124170407932468,0.39067269244874614,0.0,0.0,0.35856858280031806,0.0791945516022682,0.1183452670827877,0.0,0.0,1.0
